Date,Open,High,Low,Close,Volume
25-09-17,0.000890263,0.00118231,0.000889064,0.00114061,9597030
26-09-17,0.0011407,0.00119361,0.00106732,0.00115111,9374910
27-09-17,0.00113245,0.00118991,0.00111284,0.00117286,5371580
28-09-17,0.00114221,0.00117215,0.00107686,0.00107998,4485170
29-09-17,0.00110542,0.00112857,0.00100109,0.0010823,5674620
30-09-17,0.00109086,0.00116943,0.0010755,0.00114524,4092970
01-10-17,0.00114158,0.00115182,0.00104967,0.00108362,4295630
02-10-17,0.00107543,0.00113265,0.00105501,0.00108536,3145110
03-10-17,0.00108455,0.00111513,0.00100385,0.00110839,2044110
04-10-17,0.00112092,0.00112092,0.00093806,0.00102438,2119210
05-10-17,0.00101598,0.00107522,0.000978933,0.00100133,2656730
06-10-17,0.00100291,0.00108493,0.000995206,0.00105603,1505160
07-10-17,0.00107899,0.00112851,0.00102137,0.0010661,1488520
08-10-17,0.00107185,0.00113581,0.00102887,0.00105591,2242630
09-10-17,0.00105593,0.00106595,0.000962627,0.000990717,3065770
10-10-17,0.000980419,0.00104744,0.00095237,0.00103568,1909730
11-10-17,0.00103539,0.00107999,0.000995584,0.00104613,2390280
12-10-17,0.00105699,0.00109649,0.0010312,0.00106201,3146680
13-10-17,0.00106436,0.00108494,0.000976462,0.0010658,6885520
14-10-17,0.00104693,0.00111503,0.00102635,0.00110977,2216010
15-10-17,0.00109654,0.00116521,0.00104537,0.00110624,2164040
16-10-17,0.00110677,0.00125378,0.00105587,0.0011641,6552920
17-10-17,0.00116081,0.00118998,0.00106333,0.00106735,7260740
18-10-17,0.00106569,0.00107891,0.000974586,0.00104742,2446530
19-10-17,0.00105625,0.00109525,0.00104499,0.00106352,2189610
20-10-17,0.00107123,0.00109756,0.00103468,0.00105019,3244930
21-10-17,0.00104755,0.00106832,0.000958777,0.00100678,3157240
22-10-17,0.00100824,0.00107679,0.000975769,0.00102286,2583310
23-10-17,0.00102245,0.00105334,0.000959459,0.00101556,3524540
24-10-17,0.00101315,0.00113911,0.000965159,0.00109229,5253740
25-10-17,0.0011,0.0011,0.00100891,0.00105571,2198320
26-10-17,0.00105508,0.00108979,0.00101702,0.00105139,1559670
27-10-17,0.00105193,0.00108719,0.00102377,0.00105226,1414540
28-10-17,0.00104043,0.00115987,0.000992309,0.00103718,1072410
29-10-17,0.00103738,0.00123691,0.000992778,0.00117317,19651600
30-10-17,0.00122431,0.00122783,0.00110289,0.00115074,2979150
31-10-17,0.00114329,0.00119648,0.00110623,0.00112424,3075460
01-11-17,0.00114279,0.00117483,0.00108965,0.00113767,2821950
02-11-17,0.0011086,0.00118476,0.00104982,0.00115138,5326660
03-11-17,0.00115693,0.00121472,0.00110744,0.00112086,2813240
04-11-17,0.00114272,0.00124247,0.0010978,0.00118873,1986450
05-11-17,0.00116804,0.00123617,0.0011423,0.00118238,1668270
06-11-17,0.00117136,0.00124253,0.00114482,0.0011536,1997300
07-11-17,0.00115656,0.00121438,0.00115021,0.00117737,2251920
08-11-17,0.00117507,0.00125983,0.001148,0.00122179,3528340
09-11-17,0.00120654,0.00141503,0.00118081,0.00141503,6259550
10-11-17,0.00142119,0.00143052,0.00112464,0.00116264,4246520
11-11-17,0.00114555,0.00125746,0.0011407,0.00120106,2231080
12-11-17,0.00118856,0.00120982,0.00100158,0.00103801,3288960
13-11-17,0.00104639,0.00121161,0.00101943,0.00121112,2481270
14-11-17,0.00120075,0.00123905,0.00113107,0.0011843,2660340
15-11-17,0.00118914,0.0013513,0.00117864,0.00133873,2840180
16-11-17,0.00134791,0.00142353,0.00128649,0.00139029,3423010
17-11-17,0.00138125,0.00139449,0.00127437,0.0013132,2787480
18-11-17,0.00130802,0.00138459,0.00125401,0.00137289,1648260
19-11-17,0.00135526,0.00142143,0.00134046,0.00137624,1431720
20-11-17,0.00137443,0.00142814,0.0013478,0.00139356,2141360
21-11-17,0.00141042,0.00144574,0.00130195,0.00138909,3047660
22-11-17,0.00140118,0.0020527,0.00137308,0.001823,18841700
23-11-17,0.00181925,0.00224633,0.00181925,0.00189084,26126500
24-11-17,0.00194046,0.00197772,0.00178832,0.00190814,9585960
25-11-17,0.00192267,0.00207169,0.00187684,0.00207169,5430930
26-11-17,0.0020726,0.00213249,0.00187982,0.00202641,7670430
27-11-17,0.0019995,0.00203561,0.00189095,0.00198799,6185790
28-11-17,0.00199134,0.00236254,0.00194903,0.00236254,8317540
29-11-17,0.00233286,0.00258089,0.00199295,0.00208044,11077200
30-11-17,0.00204781,0.00227074,0.00189041,0.00207915,4919490
01-12-17,0.0020508,0.00223659,0.0019707,0.00214804,5258110
02-12-17,0.00212174,0.00221215,0.00201742,0.00214862,4978180
03-12-17,0.00209211,0.00234034,0.00207065,0.00222306,4751640
04-12-17,0.00220625,0.00247474,0.00217781,0.00246346,6307150
05-12-17,0.00247415,0.00267627,0.00242604,0.00247949,8772420
06-12-17,0.00249457,0.00266259,0.00243972,0.00266259,9047960
07-12-17,0.00258142,0.00285803,0.00251529,0.00272014,15759300
08-12-17,0.00272996,0.00284609,0.00232619,0.00277908,11797600
09-12-17,0.00277152,0.00284621,0.00242539,0.00261688,6564530
10-12-17,0.00260724,0.00274234,0.00230653,0.00254668,5614920
11-12-17,0.0025634,0.00289428,0.00253391,0.00279765,7017140
12-12-17,0.0027943,0.00338051,0.0026648,0.0033039,19228600
13-12-17,0.00330599,0.00388394,0.00321771,0.00346082,31150900
14-12-17,0.00344942,0.00371751,0.0034191,0.00370903,23426200
15-12-17,0.00367045,0.0038089,0.00348333,0.00376193,19043800
16-12-17,0.00376715,0.00625086,0.00363771,0.00593329,136352992
17-12-17,0.00591674,0.00762754,0.00558633,0.00598381,99417200
18-12-17,0.00593836,0.0068089,0.00562213,0.00643268,44158800
19-12-17,0.00640152,0.00669254,0.00547552,0.00566597,38885700
20-12-17,0.00561947,0.00706718,0.00489174,0.00666132,67820000
21-12-17,0.00673318,0.00876775,0.00658278,0.00742457,159154000
22-12-17,0.00738636,0.00762519,0.00474223,0.00605373,63693900
23-12-17,0.0061346,0.00807569,0.00610964,0.00725921,70143104
24-12-17,0.00728194,0.00894813,0.0059742,0.00858241,143767008
25-12-17,0.00864854,0.0107288,0.00858193,0.00893078,178008992
26-12-17,0.0089354,0.00962292,0.00817263,0.00941144,124427000
27-12-17,0.00934224,0.00960853,0.00851366,0.00887206,63625500
28-12-17,0.00885602,0.00885602,0.0077167,0.00848576,51201500
29-12-17,0.00851308,0.00947691,0.00815544,0.0093909,62474900
30-12-17,0.0093647,0.00944563,0.00738833,0.00786045,56175300
31-12-17,0.00780277,0.00927445,0.00766852,0.00897159,62256400
01-01-18,0.00903089,0.00906341,0.00810091,0.00890867,50616900
02-01-18,0.00887265,0.00959837,0.00855067,0.00914509,89424096
03-01-18,0.00908812,0.00958444,0.00888212,0.00931969,66349900
04-01-18,0.00934573,0.0100363,0.00876789,0.00964394,108986000
05-01-18,0.00966016,0.0122831,0.0095888,0.0121671,212383008
06-01-18,0.0122265,0.015787801,0.0122265,0.0148629,283716992
07-01-18,0.0146727,0.018773301,0.0145773,0.0170877,288184000
08-01-18,0.0171146,0.017664401,0.0137652,0.015045,235114000
09-01-18,0.0150715,0.0155686,0.0130153,0.0134201,115255000
10-01-18,0.0135541,0.0135605,0.011485,0.0131021,100243000
11-01-18,0.0130197,0.0131532,0.0109874,0.0114693,62722000
12-01-18,0.0114794,0.0133386,0.0111649,0.0130561,56971300
13-01-18,0.013057,0.0136527,0.0124784,0.0130234,55890600
14-01-18,0.0130574,0.0131872,0.011343801,0.0116845,65899000
15-01-18,0.0116306,0.0117786,0.00984826,0.00985702,62765500
16-01-18,0.0098633,0.0098633,0.00567168,0.00682216,68099200
17-01-18,0.00681158,0.00774073,0.00549934,0.00764791,58846200
18-01-18,0.00764051,0.00873297,0.00719518,0.00796893,56599300
19-01-18,0.00787215,0.00843515,0.00746691,0.0078706,30335700
20-01-18,0.00795719,0.00864854,0.00795719,0.0084476,22974100
21-01-18,0.00843767,0.00843767,0.00698263,0.00713115,22933100
22-01-18,0.00719857,0.00760561,0.0063177,0.00673356,19968600
23-01-18,0.00672295,0.00704908,0.00622768,0.00667335,17882700
24-01-18,0.00664191,0.00721696,0.0064725,0.00708314,17449900
25-01-18,0.00715487,0.00776288,0.00712364,0.00766664,21329400
26-01-18,0.00770242,0.00798175,0.00679495,0.00723671,19572300
27-01-18,0.0072398,0.00754505,0.00716795,0.00737272,11672900
28-01-18,0.00740886,0.00768135,0.00733682,0.00746456,14070700
29-01-18,0.00740147,0.00752185,0.00686322,0.00696695,13073100
30-01-18,0.00696866,0.00699219,0.00594243,0.00602368,15855900
31-01-18,0.00600054,0.00621907,0.00575151,0.00601021,14754700
01-02-18,0.00602144,0.00609048,0.00479072,0.00502915,18748700
02-02-18,0.00502257,0.00502257,0.00330963,0.00447468,29913700
03-02-18,0.00450127,0.00549532,0.00415938,0.00516412,18018100
04-02-18,0.00518211,0.00531726,0.00417598,0.004399,12961600
05-02-18,0.00439679,0.00446969,0.00337559,0.0035332,12489400
06-02-18,0.00354421,0.00442137,0.0030359,0.00436067,19139100
07-02-18,0.00431411,0.00480034,0.00393434,0.00429693,12990100
08-02-18,0.004263,0.00487151,0.004263,0.00456612,9462680
09-02-18,0.00455983,0.00501098,0.00431316,0.00500015,11190100
10-02-18,0.00498172,0.00544065,0.00474442,0.00498946,16717300
11-02-18,0.00496837,0.00518253,0.00460554,0.00495638,11309800
12-02-18,0.0049644,0.00550825,0.0049644,0.0054721,11124300
13-02-18,0.00547465,0.00567805,0.00527085,0.00563752,14149700
14-02-18,0.00563045,0.00678587,0.00563045,0.00673031,40527400
15-02-18,0.00671709,0.00794771,0.00671442,0.00734731,43275000
16-02-18,0.00729546,0.00748462,0.00652927,0.00703369,26553900
