Date,Open,High,Low,Close,Volume
15-03-16,416.3880005,418.131012,414.9849854,416.8299866,66781700
16-03-16,416.8880005,417.6860046,415.9119873,417.0109863,65185800
17-03-16,417.8890076,420.9970093,417.8890076,420.6210022,83528600
18-03-16,420.5469971,420.5469971,406.1369934,409.5480042,104940000
19-03-16,409.2650146,410.9840088,407.230011,410.4440002,58423000
20-03-16,410.401001,414.625,410.401001,413.7550049,45947900
21-03-16,413.4179993,413.4179993,410.381012,413.3070068,61655400
22-03-16,413.1319885,418.375,412.5310059,418.0889893,66813300
23-03-16,418.1610107,419.2680054,417.3640137,418.0409851,61444200
24-03-16,418.4240112,418.6799927,415.4859924,416.3940125,68346704
25-03-16,416.5079956,418.0799866,415.5580139,417.177002,52560000
26-03-16,417.3649902,418.9869995,416.2590027,417.9450073,44650400
27-03-16,418.1400146,428.7969971,417.7109985,426.7650146,71229400
28-03-16,426.5480042,426.8569946,423.2929993,424.2309875,68522800
29-03-16,424.3039856,426.2030029,412.6809998,416.5159912,75411504
30-03-16,416.8340149,416.8340149,412.4960022,414.8160095,66034100
31-03-16,415.2569885,418.368988,415.2569885,416.7290039,60215200
01-04-16,416.7600098,418.1730042,415.8309937,417.9599915,51235700
02-04-16,418.4219971,422.0809937,418.4219971,420.8729858,45681200
03-04-16,421.1730042,421.5799866,419.696991,420.9039917,38053700
04-04-16,421.2990112,422.3429871,419.6010132,421.4440002,50634300
05-04-16,421.0169983,424.2569885,420.6140137,424.0299988,60718000
06-04-16,424.2839966,424.5270081,422.7290039,423.4129944,59091000
07-04-16,423.6199951,423.6570129,420.5180054,422.7449951,57858600
08-04-16,422.9070129,425.3609924,419.6350098,420.348999,63454700
09-04-16,420.8110046,420.8909912,416.5150146,419.4110107,49792700
10-04-16,419.5920105,422.4349976,419.2569885,421.5639954,73478600
11-04-16,421.8720093,422.7390137,420.5329895,422.4830017,50747500
12-04-16,422.8429871,427.2770081,422.8429871,425.1900024,70728800
13-04-16,425.6319885,426.6579895,422.9159851,423.7340088,69060400
14-04-16,423.9349976,425.3710022,423.0130005,424.2820129,45281000
15-04-16,424.427002,429.928009,424.427002,429.7130127,54801500
16-04-16,429.5750122,432.625,428.9840088,430.571991,39392800
17-04-16,430.6359863,431.3710022,426.07901,427.3989868,52125900
18-04-16,427.6109924,429.2739868,427.0859985,428.5910034,55670900
19-04-16,428.7030029,436.019989,428.1040039,435.5090027,52810500
20-04-16,435.3240051,443.0539856,434.4060059,441.3890076,72890096
21-04-16,441.4159851,450.5480042,440.9519958,449.4249878,68204704
22-04-16,449.6879883,449.8099976,444.1499939,445.7369995,58804400
23-04-16,445.8609924,450.2820129,444.3309937,450.2820129,50485400
24-04-16,450.5599976,460.1459961,448.928009,458.5549927,68198400
25-04-16,459.1210022,466.6199951,453.5920105,461.4259949,87091800
26-04-16,461.6480103,467.9649963,461.6210022,466.0889893,78971904
27-04-16,466.2619934,467.07901,444.1340027,444.6870117,93564896
28-04-16,445.0379944,449.5509949,436.6499939,449.0109863,74064704
29-04-16,449.4079895,455.3840027,446.0169983,455.0969849,49258500
30-04-16,455.178009,455.5870056,447.696991,448.3179932,69322600
01-05-16,448.4840088,452.4790039,447.927002,451.875,40660100
02-05-16,451.9330139,452.4450073,441.776001,444.6690063,92127000
03-05-16,444.7269897,451.0969849,442.6170044,450.3039856,59366400
04-05-16,450.1830139,450.3779907,445.6300049,446.7219849,50407300
05-05-16,446.7109985,448.506012,445.8829956,447.9760132,50440800
06-05-16,447.9419861,461.375,447.0679932,459.6029968,72796800
07-05-16,459.6390076,460.6749878,457.3240051,458.5360107,38364500
08-05-16,458.4289856,459.4169922,455.9830017,458.5480042,40315000
09-05-16,458.2059937,462.4809875,456.5310059,460.4830017,55493100
10-05-16,460.5180054,461.9289856,448.95401,450.894989,58956100
11-05-16,450.8640137,454.5759888,450.8640137,452.7279968,50605200
12-05-16,452.446991,454.9490051,449.25,454.7659912,59849300
13-05-16,454.8500061,457.0549927,453.4530029,455.6700134,60845000
14-05-16,455.822998,456.8359985,454.7860107,455.67099,37209000
15-05-16,455.7590027,458.6919861,455.4590149,457.5679932,28514000
16-05-16,457.5859985,458.2000122,452.9450073,454.1629944,59171500
17-05-16,454.0090027,455.071991,453.605011,453.7829895,64100300
18-05-16,453.6910095,455.9979858,453.2990112,454.618988,86850096
19-05-16,454.5239868,454.6329956,438.7149963,438.7149963,96027400
20-05-16,437.7929993,444.0539856,437.3890076,442.6759949,81987904
21-05-16,442.9660034,443.7780151,441.7059937,443.1879883,42762300
22-05-16,443.2179871,443.427002,439.0350037,439.322998,39657600
23-05-16,439.3479919,444.3450012,438.822998,444.1549988,50582500
24-05-16,444.2909851,447.1000061,443.9299927,445.9809875,65783100
25-05-16,446.0620117,450.2980042,446.0620117,449.598999,65231000
26-05-16,449.6719971,453.6440125,447.8959961,453.3840027,65203800
27-05-16,453.5209961,478.1489868,453.5209961,473.4639893,164780992
28-05-16,473.0289917,533.4730225,472.6990051,530.039978,181199008
29-05-16,527.4769897,553.960022,512.1790161,526.2329712,148736992
30-05-16,528.4710083,544.348999,522.9630127,533.8640137,87958704
31-05-16,534.190979,546.617981,520.6619873,531.3859863,138450000
01-06-16,531.1069946,543.0800171,525.6359863,536.9199829,86061800
02-06-16,536.5150146,540.3519897,533.0780029,537.9719849,60378200
03-06-16,537.6820068,574.6380005,536.9199829,569.1939697,122020000
04-06-16,569.7050171,590.132019,564.2379761,572.7269897,94925296
05-06-16,573.3079834,582.8079834,569.1779785,574.9769897,68874096
06-06-16,574.6019897,586.4699707,574.6019897,585.5369873,72138896
07-06-16,585.4450073,590.2589722,567.5139771,576.5969849,107770000
08-06-16,577.1669922,582.8389893,573.1300049,581.6450195,80265800
09-06-16,582.2030029,582.2030029,570.9509888,574.6300049,71301000
10-06-16,575.8369751,579.1270142,573.3250122,577.4699707,66991900
11-06-16,578.6740112,607.1160278,578.6740112,606.7269897,82357000
12-06-16,609.684021,684.8439941,607.0390015,672.7839966,277084992
13-06-16,671.6539917,716.0040283,664.4869995,704.3759766,243295008
14-06-16,704.5040283,704.5040283,662.8040161,685.559021,186694000
15-06-16,685.6849976,696.3029785,672.5609741,694.4689941,99223800
16-06-16,696.5230103,773.7219849,696.5230103,766.3079834,271633984
17-06-16,768.4869995,775.3560181,716.5560303,748.9089966,363320992
18-06-16,748.7559814,777.9899902,733.9290161,756.2269897,252718000
19-06-16,756.6879883,766.6209717,745.6279907,763.7810059,136184992
20-06-16,763.927002,764.0839844,732.7269897,737.2260132,174511008
21-06-16,735.8829956,735.8829956,639.0700073,666.6519775,309944000
22-06-16,665.914978,678.6699829,587.4829712,596.1160278,266392992
23-06-16,597.4429932,629.3270264,558.1389771,623.9769897,253462000
24-06-16,625.5750122,681.7269897,625.2719727,665.2990112,224316992
25-06-16,665.2810059,691.7310181,646.559021,665.1229858,126656000
26-06-16,665.9310303,665.9799805,616.934021,629.3670044,109225000
27-06-16,629.348999,655.2750244,620.5239868,655.2750244,122134000
28-06-16,658.1019897,659.2479858,637.7730103,647.0009766,138384992
29-06-16,644.1220093,644.6820068,628.2839966,639.8900146,142456000
30-06-16,640.5910034,675.4030151,636.6079712,673.3369751,138980000
01-07-16,672.5150146,686.1539917,669.5939941,676.2960205,134431008
02-07-16,676.7340088,703.7020264,676.3989868,703.7020264,112354000
03-07-16,704.9680176,704.9680176,649.0089722,658.6640015,129512000
04-07-16,658.8040161,683.6619873,650.5079956,683.6619873,92008400
05-07-16,683.2089844,683.4910278,665.065979,670.6270142,130476000
06-07-16,670.4180298,681.8980103,670.4180298,677.3309937,134960992
07-07-16,678.0900269,682.4320068,611.8339844,640.5620117,258091008
08-07-16,640.6879883,666.7069702,636.46698,666.5230103,141970000
09-07-16,666.3839722,666.3839722,633.3989868,650.960022,180536000
10-07-16,650.598999,652.2940063,641.2639771,649.3599854,102532000
11-07-16,648.4840088,659.6290283,644.9799805,647.6589966,107910000
12-07-16,648.28302,675.2589722,646.7789917,664.5510254,138172992
13-07-16,664.7969971,668.7000122,654.4680176,654.4680176,131449000
14-07-16,652.9229736,662.9019775,652.9229736,658.0780029,98511400
15-07-16,659.1710205,667.0770264,659.039978,663.2550049,81673104
16-07-16,663.7810059,666.460022,659.3339844,660.7670288,50330200
17-07-16,661.992981,682.3649902,661.992981,679.4589844,74407904
18-07-16,679.809021,681.5549927,668.625,673.1060181,69465000
19-07-16,672.7379761,673.2769775,667.632019,672.8640137,61203300
20-07-16,672.8060303,672.9290161,663.3599854,665.6849976,94636400
21-07-16,665.2280273,666.2189941,660.414978,665.0120239,60491800
22-07-16,664.9219971,666.5830078,646.7219849,650.6190186,134169000
23-07-16,650.7260132,656.3660278,648.5239868,655.5560303,69532200
24-07-16,655.4099731,663.1099854,652.7930298,661.2849731,118184000
25-07-16,661.2630005,661.8280029,653.3950195,654.0969849,78176496
26-07-16,654.2260132,656.2249756,645.8790283,651.7839966,225135008
27-07-16,651.6270142,657.4559937,648.4470215,654.3519897,147460992
28-07-16,654.4920044,657.5949707,654.4920044,655.0349731,86428400
29-07-16,655.1110229,657.7960205,654.7860107,656.9920044,60703500
30-07-16,657.0120239,658.2230225,654.2089844,655.0469971,38456100
31-07-16,655.0999756,655.2849731,624.3649902,624.6810303,110818000
01-08-16,624.6019897,626.1190186,605.8839722,606.2719727,121887000
02-08-16,606.3969727,612.8480225,531.3339844,547.4650269,330932992
03-08-16,548.6560059,573.3599854,541.5469971,566.3549805,207982000
04-08-16,566.3289795,579.4959717,565.7769775,578.2890015,125292000
05-08-16,578.2810059,578.2810059,569.9819946,575.0430298,66127900
06-08-16,575.0300293,588.3959961,569.4689941,587.7780151,80797296
07-08-16,587.7709961,597.5130005,586.815979,592.6900024,82398400
08-08-16,592.7360229,592.9940186,588.0469971,591.0540161,61194100
09-08-16,591.0380249,591.0910034,584.7930298,587.8010254,92228096
10-08-16,587.6480103,599.9840088,586.3709717,592.1030273,102905000
11-08-16,592.1240234,597.5419922,589.1199951,589.1199951,74514400
12-08-16,588.7979736,589.9099731,583.8109741,587.559021,69218000
13-08-16,587.3569946,589.7739868,584.9790039,585.5880127,43563000
14-08-16,585.5889893,585.6660156,564.7810059,570.4730225,60851100
15-08-16,570.4940186,573.5800171,563.2399902,567.2399902,57262300
16-08-16,567.242981,581.7379761,566.7160034,577.4390259,58405200
17-08-16,577.7609863,580.8939819,571.4299927,573.2160034,54443000
18-08-16,573.7069702,577.7919922,573.4299927,574.3179932,59896600
19-08-16,574.3389893,578.2379761,574.1820068,575.6300049,50631600
20-08-16,576.0839844,582.8179932,575.4569702,581.6970215,45301400
21-08-16,581.9390259,584.15802,580.2180176,581.3079834,38299400
22-08-16,581.3109741,588.447998,580.5939941,586.7529907,72844000
23-08-16,586.7709961,589.473999,581.6339722,583.414978,85349200
24-08-16,583.4119873,583.5900269,579.8549805,580.1820068,56328200
25-08-16,580.1799927,580.4509888,575.1669922,577.7609863,136130000
26-08-16,577.7529907,580.6229858,576.8579712,579.651001,48856800
27-08-16,579.4520264,579.8449707,568.6300049,569.9470215,59698300
28-08-16,569.8300171,574.0380249,569.7399902,573.9119873,86301600
29-08-16,574.0709839,576.2780151,573.4650269,574.1069946,110398000
30-08-16,574.1140137,578.3569946,574.1140137,577.5029907,70342400
31-08-16,577.5910034,577.8610229,573.6420288,575.4719849,75840896
01-09-16,575.5460205,576.3109741,571.8140259,572.3029785,76923400
02-09-16,572.4099731,575.6430054,570.8109741,575.5369873,79910800
03-09-16,575.5549927,599.5,574.0560303,598.2119751,159014000
04-09-16,598.5900269,611.8369751,596.8480225,608.6339722,97942896
05-09-16,608.9899902,609.0549927,602.2420044,606.5900269,82446800
06-09-16,606.5059814,610.8300171,605.0910034,610.4359741,78529104
07-09-16,610.572998,614.5449829,608.5130005,614.5440063,75032400
08-09-16,614.6350098,628.7700195,613.8439941,626.315979,86713000
09-09-16,626.3519897,626.8300171,620.2630005,622.8610229,64550200
10-09-16,622.927002,625.0949707,622.3950195,623.5089722,45016800
11-09-16,623.4240112,628.8179932,600.5059814,606.7189941,73610800
12-09-16,607.0050049,608.4589844,605.4110107,608.242981,72812304
13-09-16,608.0250244,611.1929932,606.9249878,609.2410278,86920600
14-09-16,608.8410034,611.9520264,608.4099731,610.684021,47877700
15-09-16,610.5880127,611.0859985,607.1550293,607.1550293,59464600
16-09-16,607.2459717,609.2609863,606.7349854,606.9730225,64963400
17-09-16,607.2180176,607.8599854,605.1920166,605.9840088,37140300
18-09-16,606.28302,610.15802,605.8560181,609.8740234,48679400
19-09-16,609.8709717,610.9320068,608.2700195,609.2269897,54796400
20-09-16,609.2540283,609.5250244,607.9379883,608.3120117,72710896
21-09-16,603.5880127,603.5880127,595.8829956,597.1489868,82776200
22-09-16,597.2789917,598.4869995,596.2130127,596.2979736,67085300
23-09-16,596.1989746,603.2050171,595.7860107,602.84198,51067000
24-09-16,602.9609985,604.5800171,602.0449829,602.625,35359500
25-09-16,602.7490234,603.3809814,599.7109985,600.8259888,33977800
26-09-16,600.8070068,608.1430054,600.348999,608.0430298,59153800
27-09-16,608.0219727,608.2479858,604.1099854,606.1660156,49422400
28-09-16,606.242981,606.5900269,604.6069946,604.7280273,48722600
29-09-16,605.0189819,606.8239746,604.8480225,605.6929932,55658600
30-09-16,605.7150269,609.7349854,604.1420288,609.7349854,56122400
01-10-16,609.9290161,615.2369995,609.9290161,613.9829712,56357000
02-10-16,613.947998,614.0050049,609.6820068,610.8920288,39249800
03-10-16,610.9680176,612.5679932,610.4550171,612.1329956,46798300
04-10-16,612.052002,612.0540161,609.4790039,610.2039795,49801600
05-10-16,610.2180176,613.8140259,609.6170044,612.5109863,68077504
06-10-16,612.4699707,613.8189697,611.4689941,613.0209961,56812100
07-10-16,612.6079712,617.9119873,611.8209839,617.1209717,64071400
08-10-16,617.3410034,619.848999,617.3410034,619.1079712,42345900
09-10-16,619.1719971,619.197998,616.6069946,616.7520142,39243400
10-10-16,616.8220215,621.3179932,616.1970215,618.9940186,67481104
11-10-16,619.2379761,642.0800171,618.5,641.0720215,103590000
12-10-16,640.8709717,641.3369751,635.9650269,636.1920166,92370200
13-10-16,636.0300293,638.8330078,635.0289917,636.7860107,61620700
14-10-16,637.0079956,641.2849731,637.0079956,640.3779907,58144600
15-10-16,640.3109741,642.1019897,637.3900146,638.6459961,39035400
16-10-16,639.0830078,642.8980103,638.901001,641.6309814,40298100
17-10-16,641.8179932,642.3280029,638.6630249,639.1929932,58063600
18-10-16,639.4110107,640.7360229,635.9959717,637.960022,65546700
19-10-16,638.1339722,638.8740234,628.0130005,630.5200195,69381696
20-10-16,630.6630249,631.9169922,628.2579956,630.8569946,56957300
21-10-16,630.8250122,634.0939941,630.6939697,632.8280029,55951000
22-10-16,633.1359863,658.1970215,632.8499756,657.2940063,78556496
23-10-16,657.6209717,661.1290283,653.8859863,657.0709839,54474600
24-10-16,657.1610107,657.2520142,652.5949707,653.7609863,62218200
25-10-16,654.0020142,664.4240112,653.697998,657.5880127,90378800
26-10-16,657.6779785,679.7280273,657.6779785,678.3040161,88877104
27-10-16,678.2139893,688.5939941,678.039978,688.3129883,96105296
28-10-16,688,690.4439697,684.1619873,689.651001,81145504
29-10-16,690.2890015,720.4019775,690.052002,714.4790039,134760992
30-10-16,714.117981,714.117981,696.4749756,701.8640137,100665000
31-10-16,702.6400146,709.2890015,691.6820068,700.9719849,97064400
01-11-16,701.3369751,736.4520264,701.3369751,729.7930298,130527000
02-11-16,730.065979,740.8289795,722.348999,740.8289795,84865200
03-11-16,742.3460083,745.7730103,678.1560059,688.7000122,172808000
04-11-16,689.1240234,706.9299927,685.5629883,703.2349854,99907696
05-11-16,703.5250244,707.5100098,697.7390137,703.4180298,53752300
06-11-16,703.8120117,714.2579956,699.5599976,711.5219727,59902200
07-11-16,710.7360229,710.7360229,699.9030151,703.1309814,65047100
08-11-16,703.0889893,712.9869995,702.3900146,709.8480225,79660800
09-11-16,709.8250122,740.0460205,708.6099854,723.2730103,132429000
10-11-16,722.8439941,723.0180054,711.210022,715.5339966,68807800
11-11-16,715.5549927,718.3179932,714.4099731,716.4110107,63119700
12-11-16,716.7520142,717.1480103,704.0349731,705.0540161,64622500
13-11-16,705.1959839,705.257019,687.3150024,702.0310059,80318096
14-11-16,701.9970093,706.2839966,699.8079834,705.0209961,62993000
15-11-16,705.7940063,715.7180176,705.2600098,711.6190186,72038496
16-11-16,711.1669922,747.6149902,709.0390015,744.197998,141294000
17-11-16,744.8759766,755.6450195,739.5109863,740.9769897,108579000
18-11-16,740.7050171,752.882019,736.8900146,751.585022,87363104
19-11-16,751.8330078,756.2369995,744.46698,751.6160278,110608000
20-11-16,751.8790283,755.4799805,717.9439697,731.026001,154116000
21-11-16,731.2650146,741.7219849,730.5100098,739.2479858,60802400
22-11-16,739.6430054,753.8699951,736.5269775,751.3469849,129906000
23-11-16,751.7410278,752.25,738.9240112,744.5939941,76543800
24-11-16,744.6199951,746.8319702,733.4899902,740.2890015,85919296
25-11-16,740.4420166,741.6489868,734.5910034,741.6489868,67807600
26-11-16,741.5109863,742.2139893,729.625,735.382019,54962700
27-11-16,735.4370117,739.0180054,731.085022,732.0349731,52601800
28-11-16,732.4840088,738.0059814,732.4840088,735.8129883,61888600
29-11-16,736.3289795,737.4710083,734.559021,735.6040039,68511104
30-11-16,736.2839966,747.9290161,736.2650146,745.690979,84070800
01-12-16,746.0460205,758.2750244,746.0460205,756.7739868,80461904
02-12-16,757.5449829,781.2960205,757.5449829,777.9439697,127605000
03-12-16,778.2479858,778.2479858,764.8560181,771.1550293,69547296
04-12-16,771.6380005,773.8720093,768.1610107,773.8720093,60557900
05-12-16,773.3939819,773.4680176,751.7130127,758.7000122,106363000
06-12-16,758.7199707,765.6220093,758.7199707,764.223999,116218000
07-12-16,764.2109985,771.5430298,759.75,768.132019,96426096
08-12-16,768.0759888,774.697998,765.9459839,770.8099976,80111904
09-12-16,769.9439697,774.5280151,769.6489868,772.7940063,68705296
10-12-16,773.0230103,777.09198,772.9099731,774.6500244,53843100
11-12-16,774.7520142,774.7979736,765.4119873,769.7310181,57313400
12-12-16,770.039978,781.9219971,770.039978,780.0869751,76571000
13-12-16,780.6469727,788.460022,777.9619751,780.5560303,81645600
14-12-16,780.0050049,782.0339966,776.8389893,781.4810181,75979000
15-12-16,780.0700073,781.4349976,777.802002,778.0880127,81580096
16-12-16,778.9630127,785.0319824,778.9630127,784.9069824,83608200
17-12-16,785.1660156,792.5089722,784.8640137,790.8289795,78989800
18-12-16,791.0079956,794.7369995,788.026001,790.5300293,60524400
19-12-16,790.6920166,793.6110229,790.3200073,792.7139893,74886400
20-12-16,792.2470093,801.3369751,791.4970093,800.8759766,99629296
21-12-16,800.6439819,834.2810059,799.4050293,834.2810059,155576000
22-12-16,834.1799927,875.7819824,834.1489868,864.539978,200027008
23-12-16,864.8880005,925.1170044,864.677002,921.9840088,275564000
24-12-16,922.1799927,923.4790039,886.335022,898.8220215,137727008
25-12-16,899.6519775,899.6519775,862.4240112,896.1829834,143664992
26-12-16,896.9050293,913.184021,896.8980103,907.6099854,123771000
27-12-16,908.3540039,940.0479736,904.2550049,933.197998,167308000
28-12-16,934.8309937,975.9210205,934.8309937,975.9210205,236630000
29-12-16,975.125,979.3969727,954.5029907,973.4970093,199320000
30-12-16,972.5349731,972.5349731,934.8330078,961.2379761,187474000
31-12-16,960.6270142,963.742981,947.2360229,963.742981,99135104
01-01-17,963.65802,1003.080017,958.6989746,998.3250122,147775008
02-01-17,998.6170044,1031.390015,996.7020264,1021.75,222184992
03-01-17,1021.599976,1044.079956,1021.599976,1043.839966,185168000
04-01-17,1044.400024,1159.420044,1044.400024,1154.72998,344945984
05-01-17,1156.72998,1191.099976,910.4169922,1013.380005,510199008
06-01-17,1014.23999,1046.810059,883.9439697,902.2009888,351876000
07-01-17,903.4869995,908.585022,823.5560303,908.585022,279550016
08-01-17,908.1749878,942.723999,887.2490234,911.1989746,158715008
09-01-17,913.2440186,913.6859741,879.8070068,902.8280029,141876992
10-01-17,902.4400024,914.8729858,901.0599976,907.6790161,115808000
11-01-17,908.1149902,919.447998,762.7650146,777.757019,310928992
12-01-17,775.1779785,826.2459717,755.7559814,804.8339844,222326000
13-01-17,803.7369995,829.0009766,780.0029907,823.9840088,168968000
14-01-17,825.1420288,835.085022,812.4559937,818.4119873,93063296
15-01-17,818.1420288,823.3070068,812.8709717,821.7979736,71013600
16-01-17,821.78302,834.5300293,820.2709961,831.5339966,82755200
17-01-17,830.9459839,910.5609741,830.7960205,907.9379883,155095008
18-01-17,909.3729858,917.4990234,858.3040161,886.617981,225676992
19-01-17,888.335022,904.6140137,884.3380127,899.072998,105625000
20-01-17,898.1719971,899.3980103,887.0079956,895.026001,86728400
21-01-17,895.5490112,927.3670044,895.5349731,921.7890015,111158000
22-01-17,922.2050171,937.5250244,897.5640259,924.6729736,116573000
23-01-17,925.4990234,928.2659912,916.7379761,921.0120239,73588600
24-01-17,910.677002,924.1450195,892.2860107,892.6870117,111349000
25-01-17,891.9240112,903.2520142,891.6870117,901.5419922,120831000
26-01-17,902.3950195,919.3259888,902.223999,917.5859985,131958000
27-01-17,918.3590088,923.2230225,915.8460083,919.75,125594000
28-01-17,919.8109741,923.9110107,919.8109741,921.5900269,68979600
29-01-17,922.0670166,923.4180298,919.1480103,919.4959717,60851700
30-01-17,920.151001,923.0479736,919.473999,920.382019,78227296
31-01-17,920.9589844,972.0189819,920.9589844,970.4030151,164582000
01-02-17,970.940979,989.1140137,970.7420044,989.0230103,150110000
02-02-17,990.0009766,1013.52002,983.2210083,1011.799988,145820992
03-02-17,1011.460022,1033.869995,1008.789978,1029.910034,201278000
04-02-17,1031.329956,1045.900024,1015.159973,1042.900024,155064000
05-02-17,1043.52002,1043.630005,1022.369995,1027.339966,114208000
06-02-17,1028.400024,1044.640015,1028.160034,1038.150024,111762000
07-02-17,1040.140015,1061.930054,1040.140015,1061.349976,146007008
08-02-17,1062.319946,1078.969971,1037.48999,1063.069946,201855008
09-02-17,1064.699951,1088.98999,953.3439941,994.3829956,407220000
10-02-17,995.632019,998.9050293,946.690979,988.6740112,190452000
11-02-17,988.8980103,1009.289978,982.8300171,1004.450012,102261000
12-02-17,1003.52002,1004.76001,996.9210205,999.1810303,67530000
13-02-17,998.8850098,1002.099976,976.0020142,990.6420288,100607000
14-02-17,991.7349854,1011.51001,986.4710083,1004.549988,137946000
15-02-17,1006.210022,1008.840027,1001.580017,1007.47998,89759400
16-02-17,1007.650024,1033.369995,1007.650024,1027.439941,122277000
17-02-17,1026.119995,1053.170044,1025.640015,1046.209961,136474000
18-02-17,1049.209961,1061.099976,1046.959961,1054.420044,99073504
19-02-17,1054.76001,1056.810059,1043.459961,1047.869995,77423296
